Transaction_ID,Customer_ID,Transaction_Type,Source_Country,Destination_Country,Source_City,Destination_City,Source_Currency,Destination_Currency,Exchange_Rate,Amount,Converted_Amount,Fee_Charged,Tax,Total_Cost,Sharia_Compliant,Contract_Type,Transaction_Date,Transaction_Time,Processing_Time_Seconds,Fraud_Flag,AML_Flag,Risk_Score,Channel,Device_Type
TXN006659,CUST6658,Transfer,UK,UAE,,,,,,,,42.88722663764919,,,Yes,Ijara,,,63.21251949336006,,,22,,
TXN006660,CUST6659,Transfer,UK,UAE,,,,,,,,37.24179616495406,,,Yes,Murabaha,,,63.8194625924829,,,14,,
TXN006661,CUST6660,Transfer,UK,UAE,,,,,,,,46.49649057233184,,,Yes,Salam,,,65.3800172500642,,,8,,
TXN006662,CUST6661,Transfer,UK,UAE,,,,,,,,37.77261122198278,,,Yes,Murabaha,,,71.55436616797246,,,12,,
TXN006663,CUST6662,Transfer,UK,UAE,,,,,,,,50.26314218444922,,,Yes,Murabaha,,,60.30965540609503,,,17,,
TXN006664,CUST6663,Transfer,UK,UAE,,,,,,,,42.44781120654641,,,Yes,Salam,,,61.86049045750749,,,3,,
TXN006665,CUST6664,Transfer,UK,UAE,,,,,,,,41.93784184072407,,,Yes,Other,,,62.403824554405375,,,4,,
TXN006666,CUST6665,Transfer,UK,UAE,,,,,,,,42.705079080136386,,,Yes,Other,,,50.922773313171916,,,5,,
TXN006667,CUST6666,Transfer,UK,UAE,,,,,,,,39.57789809698394,,,Yes,Murabaha,,,59.72546565005667,,,1,,
TXN006668,CUST6667,Transfer,UK,UAE,,,,,,,,44.77367507720359,,,Yes,Salam,,,60.05076288434082,,,24,,
TXN006669,CUST6668,Transfer,UK,UAE,,,,,,,,41.57433468472898,,,Yes,Ijara,,,75.69051338004245,,,2,,
TXN006670,CUST6669,Transfer,UK,UAE,,,,,,,,41.86207038232359,,,Yes,Ijara,,,63.792353426861105,,,5,,
TXN006671,CUST6670,Transfer,UK,UAE,,,,,,,,46.655333086155444,,,Yes,Murabaha,,,64.96741159485943,,,19,,
TXN006672,CUST6671,Transfer,UK,UAE,,,,,,,,37.64071334875783,,,Yes,Other,,,55.15667236670409,,,5,,
TXN006673,CUST6672,Transfer,UK,UAE,,,,,,,,42.212724779015495,,,Yes,Ijara,,,62.18636060510151,,,22,,
TXN006674,CUST6673,Transfer,UK,UAE,,,,,,,,42.47179894624795,,,Yes,Ijara,,,67.18049322288792,,,13,,
TXN006675,CUST6674,Transfer,UK,UAE,,,,,,,,43.21418070971969,,,Yes,Ijara,,,75.08323277896933,,,5,,
TXN006676,CUST6675,Transfer,UK,UAE,,,,,,,,41.13139338051277,,,Yes,Other,,,59.078510102980665,,,8,,
TXN006677,CUST6676,Transfer,UK,UAE,,,,,,,,41.84290510388084,,,Yes,Salam,,,53.42210355105243,,,21,,
TXN006678,CUST6677,Transfer,UK,UAE,,,,,,,,48.347662580596925,,,Yes,Murabaha,,,58.62316207706713,,,9,,
TXN006679,CUST6678,Transfer,UK,UAE,,,,,,,,44.2983534767196,,,Yes,Salam,,,58.64336929221319,,,15,,
TXN006680,CUST6679,Transfer,UK,UAE,,,,,,,,40.46280595718763,,,Yes,Salam,,,58.69011384146676,,,3,,
TXN006681,CUST6680,Transfer,UK,UAE,,,,,,,,44.75652287956665,,,Yes,Salam,,,67.03753531485313,,,1,,
TXN006682,CUST6681,Transfer,UK,UAE,,,,,,,,42.93694322511637,,,Yes,Ijara,,,64.2139202191198,,,20,,
TXN006683,CUST6682,Transfer,UK,UAE,,,,,,,,45.02582534829049,,,Yes,Other,,,56.85790621173473,,,7,,
TXN006684,CUST6683,Transfer,UK,UAE,,,,,,,,42.18802357402518,,,Yes,Murabaha,,,69.58101661041984,,,13,,
TXN006685,CUST6684,Transfer,UK,UAE,,,,,,,,40.37659957911746,,,Yes,Salam,,,71.96518072701761,,,3,,
TXN006686,CUST6685,Transfer,UK,UAE,,,,,,,,37.79443146082761,,,Yes,Ijara,,,53.9749561363077,,,10,,
TXN006687,CUST6686,Transfer,UK,UAE,,,,,,,,46.257058274215346,,,Yes,Murabaha,,,68.38823992246496,,,24,,
TXN006688,CUST6687,Transfer,UK,UAE,,,,,,,,44.85234965294884,,,Yes,Murabaha,,,61.64940962384387,,,18,,
TXN006689,CUST6688,Transfer,UK,UAE,,,,,,,,43.87011427595359,,,Yes,Salam,,,57.789933349407164,,,16,,
TXN006690,CUST6689,Transfer,UK,UAE,,,,,,,,44.74662981638297,,,Yes,Ijara,,,55.22402502103238,,,9,,
TXN006691,CUST6690,Transfer,UK,UAE,,,,,,,,46.51008454905627,,,Yes,Other,,,60.236075241815065,,,15,,
TXN006692,CUST6691,Transfer,UK,UAE,,,,,,,,37.75071618073544,,,Yes,Ijara,,,59.890722710514225,,,14,,
TXN006693,CUST6692,Transfer,UK,UAE,,,,,,,,43.0500099603186,,,Yes,Salam,,,63.237468137556675,,,19,,
TXN006694,CUST6693,Transfer,UK,UAE,,,,,,,,37.36771003657619,,,Yes,Other,,,73.23021340336811,,,6,,
TXN006695,CUST6694,Transfer,UK,UAE,,,,,,,,41.61792353461571,,,Yes,Salam,,,59.960393367734675,,,7,,
TXN006696,CUST6695,Transfer,UK,UAE,,,,,,,,43.789740289432416,,,Yes,Salam,,,55.467178783601334,,,5,,
TXN006697,CUST6696,Transfer,UK,UAE,,,,,,,,41.74413780468197,,,Yes,Salam,,,60.84910712614906,,,13,,
TXN006698,CUST6697,Transfer,UK,UAE,,,,,,,,48.08718670817056,,,Yes,Murabaha,,,67.71003497180133,,,5,,
TXN006699,CUST6698,Transfer,UK,UAE,,,,,,,,41.92678937026242,,,Yes,Other,,,61.261592709517494,,,14,,
TXN006700,CUST6699,Transfer,UK,UAE,,,,,,,,40.48932140466894,,,Yes,Murabaha,,,65.75738623353756,,,1,,
TXN006701,CUST6700,Transfer,UK,UAE,,,,,,,,42.89596850698577,,,Yes,Salam,,,63.34998020736087,,,20,,
TXN006702,CUST6701,Transfer,UK,UAE,,,,,,,,39.69225536461758,,,Yes,Salam,,,62.805824415783285,,,1,,
TXN006703,CUST6702,Transfer,UK,UAE,,,,,,,,40.170607769715375,,,Yes,Murabaha,,,70.43612876912778,,,9,,
TXN006704,CUST6703,Transfer,UK,UAE,,,,,,,,45.60942486777209,,,Yes,Murabaha,,,57.65934495373816,,,9,,
TXN006705,CUST6704,Transfer,UK,UAE,,,,,,,,45.77081556172985,,,Yes,Murabaha,,,57.29670210291409,,,15,,
TXN006706,CUST6705,Transfer,UK,UAE,,,,,,,,43.27124478124656,,,Yes,Other,,,57.95603266402213,,,5,,
TXN006707,CUST6706,Transfer,UK,UAE,,,,,,,,44.6309007654597,,,Yes,Other,,,64.22661128735163,,,21,,
TXN006708,CUST6707,Transfer,UK,UAE,,,,,,,,49.065179342195634,,,Yes,Salam,,,62.76715876327717,,,21,,
TXN006709,CUST6708,Transfer,UK,UAE,,,,,,,,42.62488366470826,,,Yes,Salam,,,66.05065014719237,,,7,,
TXN006710,CUST6709,Transfer,UK,UAE,,,,,,,,40.19935165433066,,,Yes,Other,,,62.11976405508042,,,22,,
TXN006711,CUST6710,Transfer,UK,UAE,,,,,,,,44.4072608555033,,,Yes,Ijara,,,61.521986187861195,,,2,,
TXN006712,CUST6711,Transfer,UK,UAE,,,,,,,,45.3057184998662,,,Yes,Ijara,,,64.1457827542161,,,11,,
TXN006713,CUST6712,Transfer,UK,UAE,,,,,,,,45.601085625983565,,,Yes,Salam,,,70.98229110122215,,,10,,
TXN006714,CUST6713,Transfer,UK,UAE,,,,,,,,46.23255181101969,,,Yes,Other,,,56.68854175899596,,,19,,
TXN006715,CUST6714,Transfer,UK,UAE,,,,,,,,45.78476516278817,,,Yes,Other,,,57.89921842950891,,,5,,
TXN006716,CUST6715,Transfer,UK,UAE,,,,,,,,44.36011481602202,,,Yes,Murabaha,,,62.70548675955225,,,23,,
TXN006717,CUST6716,Transfer,UK,UAE,,,,,,,,44.70768721635138,,,Yes,Ijara,,,72.66236830568664,,,15,,
TXN006718,CUST6717,Transfer,UK,UAE,,,,,,,,44.03225538423935,,,Yes,Murabaha,,,57.141754231658034,,,2,,
TXN006719,CUST6718,Transfer,UK,UAE,,,,,,,,38.03196189255135,,,Yes,Ijara,,,62.4500234381108,,,11,,
TXN006720,CUST6719,Transfer,UK,UAE,,,,,,,,37.64452419465897,,,Yes,Murabaha,,,58.11298992006992,,,4,,
TXN006721,CUST6720,Transfer,UK,UAE,,,,,,,,39.64020072716853,,,Yes,Other,,,64.49089394007655,,,17,,
TXN006722,CUST6721,Transfer,UK,UAE,,,,,,,,45.25939444261861,,,Yes,Ijara,,,52.17868863777289,,,23,,
TXN006723,CUST6722,Transfer,UK,UAE,,,,,,,,41.48701593864055,,,Yes,Other,,,57.319141392061084,,,2,,
TXN006724,CUST6723,Transfer,UK,UAE,,,,,,,,43.20861057162567,,,Yes,Murabaha,,,68.89172100827965,,,24,,
TXN006725,CUST6724,Transfer,UK,UAE,,,,,,,,47.48988124383236,,,Yes,Salam,,,62.54660668898033,,,10,,
TXN006726,CUST6725,Transfer,UK,UAE,,,,,,,,46.0510518643994,,,Yes,Ijara,,,58.77327852475106,,,11,,
TXN006727,CUST6726,Transfer,UK,UAE,,,,,,,,36.2811225565088,,,Yes,Murabaha,,,62.2709447784096,,,1,,
TXN006728,CUST6727,Transfer,UK,UAE,,,,,,,,44.990562486895094,,,Yes,Ijara,,,62.18352370567101,,,18,,
TXN006729,CUST6728,Transfer,UK,UAE,,,,,,,,42.968441376960094,,,Yes,Other,,,65.30404032580495,,,24,,
TXN006730,CUST6729,Transfer,UK,UAE,,,,,,,,40.83252938433717,,,Yes,Other,,,52.121076174767026,,,5,,
TXN006731,CUST6730,Transfer,UK,UAE,,,,,,,,41.81749266499347,,,Yes,Murabaha,,,57.31666341923729,,,5,,
TXN006732,CUST6731,Transfer,UK,UAE,,,,,,,,41.85932728133456,,,Yes,Ijara,,,57.72562884474719,,,23,,
TXN006733,CUST6732,Transfer,UK,UAE,,,,,,,,38.865034339402946,,,Yes,Other,,,65.64710623541716,,,4,,
TXN006734,CUST6733,Transfer,UK,UAE,,,,,,,,43.533623604295656,,,Yes,Murabaha,,,62.468448181676344,,,9,,
TXN006735,CUST6734,Transfer,UK,UAE,,,,,,,,49.3297511429001,,,Yes,Ijara,,,69.70299946039694,,,19,,
TXN006736,CUST6735,Transfer,UK,UAE,,,,,,,,45.84782327104225,,,Yes,Salam,,,66.64570740279193,,,24,,
TXN006737,CUST6736,Transfer,UK,UAE,,,,,,,,36.72128967778975,,,Yes,Other,,,60.77047638897998,,,3,,
TXN006738,CUST6737,Transfer,UK,UAE,,,,,,,,43.67399977215283,,,Yes,Ijara,,,62.252269911022395,,,15,,
TXN006739,CUST6738,Transfer,UK,UAE,,,,,,,,43.67367807652837,,,Yes,Ijara,,,68.96942320716839,,,24,,
TXN006740,CUST6739,Transfer,UK,UAE,,,,,,,,39.81532875108834,,,Yes,Other,,,69.66607425223637,,,14,,
TXN006741,CUST6740,Transfer,UK,UAE,,,,,,,,39.16735278610207,,,Yes,Ijara,,,62.021602521218036,,,1,,
TXN006742,CUST6741,Transfer,UK,UAE,,,,,,,,45.49303514566342,,,Yes,Ijara,,,57.57481432169113,,,10,,
TXN006743,CUST6742,Transfer,UK,UAE,,,,,,,,43.114779213812604,,,Yes,Salam,,,51.995682299718894,,,13,,
TXN006744,CUST6743,Transfer,UK,UAE,,,,,,,,41.36814543276166,,,Yes,Other,,,51.99448579873537,,,23,,
TXN006745,CUST6744,Transfer,UK,UAE,,,,,,,,44.60762741711515,,,Yes,Murabaha,,,64.86041297637104,,,12,,
TXN006746,CUST6745,Transfer,UK,UAE,,,,,,,,49.15197110063154,,,Yes,Other,,,64.7599505047226,,,1,,
TXN006747,CUST6746,Transfer,UK,UAE,,,,,,,,43.573906845127375,,,Yes,Salam,,,59.12301756513068,,,2,,
TXN006748,CUST6747,Transfer,UK,UAE,,,,,,,,43.6740849538727,,,Yes,Ijara,,,69.00743472127998,,,11,,
TXN006749,CUST6748,Transfer,UK,UAE,,,,,,,,42.7353129807363,,,Yes,Other,,,61.46528670237444,,,12,,
TXN006750,CUST6749,Transfer,UK,UAE,,,,,,,,41.62333613883657,,,Yes,Murabaha,,,59.55801326382129,,,1,,
TXN006751,CUST6750,Transfer,UK,UAE,,,,,,,,45.257352668246796,,,Yes,Murabaha,,,68.35580924060905,,,10,,
TXN006752,CUST6751,Transfer,UK,UAE,,,,,,,,42.22223262688284,,,Yes,Salam,,,67.69280279056767,,,3,,
TXN006753,CUST6752,Transfer,UK,UAE,,,,,,,,44.29976492468426,,,Yes,Murabaha,,,62.242020566521184,,,9,,
TXN006754,CUST6753,Transfer,UK,UAE,,,,,,,,47.30185246633921,,,Yes,Ijara,,,65.08765481362329,,,17,,
TXN006755,CUST6754,Transfer,UK,UAE,,,,,,,,45.03426641599073,,,Yes,Ijara,,,65.71856864841311,,,19,,
TXN006756,CUST6755,Transfer,UK,UAE,,,,,,,,38.97896711169698,,,Yes,Murabaha,,,73.37633439439942,,,18,,
TXN006757,CUST6756,Transfer,UK,UAE,,,,,,,,38.80340274604161,,,Yes,Other,,,61.8448978797875,,,5,,
TXN006758,CUST6757,Transfer,UK,UAE,,,,,,,,46.55982701233948,,,Yes,Salam,,,56.60064159726281,,,7,,
TXN006759,CUST6758,Transfer,UK,UAE,,,,,,,,42.46346549672059,,,Yes,Other,,,65.62739194088633,,,15,,
TXN006760,CUST6759,Transfer,UK,UAE,,,,,,,,43.58250820357212,,,Yes,Murabaha,,,62.81107537214266,,,6,,
TXN006761,CUST6760,Transfer,UK,UAE,,,,,,,,40.42443710940147,,,Yes,Murabaha,,,63.06159179980826,,,5,,
TXN006762,CUST6761,Transfer,UK,UAE,,,,,,,,44.648172596925384,,,Yes,Ijara,,,62.343885205880646,,,19,,
TXN006763,CUST6762,Transfer,UK,UAE,,,,,,,,48.463624529612225,,,Yes,Ijara,,,54.54337696639064,,,13,,
TXN006764,CUST6763,Transfer,UK,UAE,,,,,,,,43.254823731114584,,,Yes,Murabaha,,,63.806895330174,,,7,,
TXN006765,CUST6764,Transfer,UK,UAE,,,,,,,,44.74360474626687,,,Yes,Other,,,60.704219061693436,,,2,,
TXN006766,CUST6765,Transfer,UK,UAE,,,,,,,,46.53638344046494,,,Yes,Other,,,60.954659888818185,,,6,,
TXN006767,CUST6766,Transfer,UK,UAE,,,,,,,,47.840398992520875,,,Yes,Other,,,60.50911438854641,,,15,,
TXN006768,CUST6767,Transfer,UK,UAE,,,,,,,,40.76219272187809,,,Yes,Ijara,,,62.303994036511234,,,5,,
TXN006769,CUST6768,Transfer,UK,UAE,,,,,,,,44.040930223800935,,,Yes,Other,,,63.80224962584759,,,24,,
TXN006770,CUST6769,Transfer,UK,UAE,,,,,,,,46.62540330812361,,,Yes,Murabaha,,,62.35347241664311,,,23,,
TXN006771,CUST6770,Transfer,UK,UAE,,,,,,,,47.46226241958264,,,Yes,Ijara,,,68.27407559756799,,,5,,
TXN006772,CUST6771,Transfer,UK,UAE,,,,,,,,41.52897491156176,,,Yes,Other,,,66.2808389979491,,,4,,
TXN006773,CUST6772,Transfer,UK,UAE,,,,,,,,40.789517790695214,,,Yes,Salam,,,62.13449982167916,,,13,,
TXN006774,CUST6773,Transfer,UK,UAE,,,,,,,,42.33506138038901,,,Yes,Ijara,,,57.32312054044199,,,24,,
TXN006775,CUST6774,Transfer,UK,UAE,,,,,,,,41.837733258454186,,,Yes,Murabaha,,,65.40264074458919,,,18,,
TXN006776,CUST6775,Transfer,UK,UAE,,,,,,,,41.96402839856589,,,Yes,Murabaha,,,60.92547214040895,,,1,,
TXN006777,CUST6776,Transfer,UK,UAE,,,,,,,,44.035878038312696,,,Yes,Salam,,,61.64627455832668,,,3,,
TXN006778,CUST6777,Transfer,UK,UAE,,,,,,,,41.17753344735025,,,Yes,Murabaha,,,55.90657469536903,,,7,,
TXN006779,CUST6778,Transfer,UK,UAE,,,,,,,,47.47747040810826,,,Yes,Other,,,64.56785408154302,,,1,,
TXN006780,CUST6779,Transfer,UK,UAE,,,,,,,,41.58604761529423,,,Yes,Ijara,,,75.46692872724675,,,21,,
TXN006781,CUST6780,Transfer,UK,UAE,,,,,,,,40.9964871811603,,,Yes,Murabaha,,,59.96856684106963,,,14,,
TXN006782,CUST6781,Transfer,UK,UAE,,,,,,,,39.29046274897998,,,Yes,Murabaha,,,65.6130116908641,,,15,,
TXN006783,CUST6782,Transfer,UK,UAE,,,,,,,,46.57175548718339,,,Yes,Salam,,,68.72929540594173,,,16,,
TXN006784,CUST6783,Transfer,UK,UAE,,,,,,,,38.91976793974605,,,Yes,Murabaha,,,59.88511449768427,,,5,,
TXN006785,CUST6784,Transfer,UK,UAE,,,,,,,,44.17210272943698,,,Yes,Salam,,,50.3740542316136,,,3,,
TXN006786,CUST6785,Transfer,UK,UAE,,,,,,,,44.88370976982315,,,Yes,Other,,,65.97755746631667,,,17,,
TXN006787,CUST6786,Transfer,UK,UAE,,,,,,,,34.0506734458136,,,Yes,Other,,,62.89655738201404,,,5,,
TXN006788,CUST6787,Transfer,UK,UAE,,,,,,,,38.87384476084465,,,Yes,Other,,,64.05667091125358,,,24,,
TXN006789,CUST6788,Transfer,UK,UAE,,,,,,,,41.66646215525661,,,Yes,Other,,,62.77447799257356,,,22,,
TXN006790,CUST6789,Transfer,UK,UAE,,,,,,,,48.483592232238095,,,Yes,Salam,,,68.29901681330458,,,1,,
TXN006791,CUST6790,Transfer,UK,UAE,,,,,,,,41.667219005007155,,,Yes,Other,,,62.01238387159025,,,13,,
TXN006792,CUST6791,Transfer,UK,UAE,,,,,,,,41.289609331992196,,,Yes,Murabaha,,,73.35442202429215,,,21,,
TXN006793,CUST6792,Transfer,UK,UAE,,,,,,,,40.55047960083763,,,Yes,Murabaha,,,65.99024629157411,,,18,,
TXN006794,CUST6793,Transfer,UK,UAE,,,,,,,,40.503607052207755,,,Yes,Murabaha,,,67.55742647283299,,,1,,
TXN006795,CUST6794,Transfer,UK,UAE,,,,,,,,40.89456896560901,,,Yes,Murabaha,,,62.532847675436706,,,19,,
TXN006796,CUST6795,Transfer,UK,UAE,,,,,,,,40.783638393471605,,,Yes,Murabaha,,,64.05422752757637,,,21,,
TXN006797,CUST6796,Transfer,UK,UAE,,,,,,,,40.655413058078466,,,Yes,Other,,,54.05182272776484,,,23,,
TXN006798,CUST6797,Transfer,UK,UAE,,,,,,,,40.65198139584872,,,Yes,Murabaha,,,59.615073662264514,,,6,,
TXN006799,CUST6798,Transfer,UK,UAE,,,,,,,,41.65649054753335,,,Yes,Ijara,,,67.88826981452692,,,9,,
TXN006800,CUST6799,Transfer,UK,UAE,,,,,,,,45.65243027420784,,,Yes,Salam,,,62.165628479775755,,,14,,
TXN006801,CUST6800,Transfer,UK,UAE,,,,,,,,39.4365688016077,,,Yes,Ijara,,,56.87560847304377,,,22,,
TXN006802,CUST6801,Transfer,UK,UAE,,,,,,,,40.85907664816272,,,Yes,Ijara,,,59.07895712587954,,,11,,
TXN006803,CUST6802,Transfer,UK,UAE,,,,,,,,41.24093428947176,,,Yes,Ijara,,,59.03858765307141,,,4,,
TXN006804,CUST6803,Transfer,UK,UAE,,,,,,,,42.79984905599646,,,Yes,Murabaha,,,62.305385229099535,,,7,,
TXN006805,CUST6804,Transfer,UK,UAE,,,,,,,,40.511503176777595,,,Yes,Murabaha,,,58.32897516617767,,,18,,
TXN006806,CUST6805,Transfer,UK,UAE,,,,,,,,49.0261882269305,,,Yes,Other,,,69.61530804504376,,,18,,
TXN006807,CUST6806,Transfer,UK,UAE,,,,,,,,44.54964619645336,,,Yes,Salam,,,63.54102554334419,,,6,,
TXN006808,CUST6807,Transfer,UK,UAE,,,,,,,,45.72322846369603,,,Yes,Murabaha,,,55.5224265681356,,,5,,
TXN006809,CUST6808,Transfer,UK,UAE,,,,,,,,43.51575725311402,,,Yes,Murabaha,,,70.18070350946888,,,6,,
TXN006810,CUST6809,Transfer,UK,UAE,,,,,,,,47.013058740869155,,,Yes,Murabaha,,,62.27108442019858,,,2,,
TXN006811,CUST6810,Transfer,UK,UAE,,,,,,,,39.37055665146009,,,Yes,Other,,,65.02996533283994,,,2,,
TXN006812,CUST6811,Transfer,UK,UAE,,,,,,,,41.127587537904276,,,Yes,Ijara,,,64.03370654688047,,,1,,
TXN006813,CUST6812,Transfer,UK,UAE,,,,,,,,40.35028207687423,,,Yes,Ijara,,,64.58711015624803,,,18,,
TXN006814,CUST6813,Transfer,UK,UAE,,,,,,,,42.285850362873745,,,Yes,Other,,,60.78245485449972,,,10,,
TXN006815,CUST6814,Transfer,UK,UAE,,,,,,,,47.551129314761894,,,Yes,Murabaha,,,64.15381446629206,,,7,,
TXN006816,CUST6815,Transfer,UK,UAE,,,,,,,,49.39812167619773,,,Yes,Ijara,,,61.753816925841406,,,2,,
TXN006817,CUST6816,Transfer,UK,UAE,,,,,,,,45.6638996425233,,,Yes,Ijara,,,64.31052388328644,,,19,,
TXN006818,CUST6817,Transfer,UK,UAE,,,,,,,,42.50611484592781,,,Yes,Other,,,61.57136434441425,,,22,,
TXN006819,CUST6818,Transfer,UK,UAE,,,,,,,,46.160137054794525,,,Yes,Other,,,61.04979156165268,,,22,,
TXN006820,CUST6819,Transfer,UK,UAE,,,,,,,,47.24941935237778,,,Yes,Salam,,,55.189835954549665,,,10,,
TXN006821,CUST6820,Transfer,UK,UAE,,,,,,,,46.3295373869258,,,Yes,Murabaha,,,62.47397782899164,,,12,,
TXN006822,CUST6821,Transfer,UK,UAE,,,,,,,,42.39909542252042,,,Yes,Salam,,,63.62306833278327,,,12,,
TXN006823,CUST6822,Transfer,UK,UAE,,,,,,,,42.47891903773961,,,Yes,Other,,,71.74437027741125,,,15,,
TXN006824,CUST6823,Transfer,UK,UAE,,,,,,,,40.825225081474194,,,Yes,Other,,,64.89683003319162,,,18,,
TXN006825,CUST6824,Transfer,UK,UAE,,,,,,,,42.06435469712844,,,Yes,Ijara,,,58.876588787950375,,,23,,
TXN006826,CUST6825,Transfer,UK,UAE,,,,,,,,40.402125237642515,,,Yes,Other,,,57.42661187355135,,,1,,
TXN006827,CUST6826,Transfer,UK,UAE,,,,,,,,42.60675725399676,,,Yes,Ijara,,,63.83718940002564,,,6,,
TXN006828,CUST6827,Transfer,UK,UAE,,,,,,,,42.730572348111245,,,Yes,Ijara,,,58.77526170321778,,,9,,
TXN006829,CUST6828,Transfer,UK,UAE,,,,,,,,40.209270177034355,,,Yes,Salam,,,59.65761584929759,,,24,,
TXN006830,CUST6829,Transfer,UK,UAE,,,,,,,,50.85618024373455,,,Yes,Murabaha,,,58.75936942025379,,,6,,
TXN006831,CUST6830,Transfer,UK,UAE,,,,,,,,43.68828278994356,,,Yes,Other,,,60.857066098507396,,,6,,
TXN006832,CUST6831,Transfer,UK,UAE,,,,,,,,46.67734454815543,,,Yes,Ijara,,,66.18061166188313,,,6,,
TXN006833,CUST6832,Transfer,UK,UAE,,,,,,,,46.40184784596264,,,Yes,Salam,,,52.55081103436906,,,16,,
TXN006834,CUST6833,Transfer,UK,UAE,,,,,,,,48.62897054170605,,,Yes,Other,,,68.97324962160346,,,15,,
TXN006835,CUST6834,Transfer,UK,UAE,,,,,,,,40.078952051612355,,,Yes,Other,,,61.479319112551195,,,8,,
TXN006836,CUST6835,Transfer,UK,UAE,,,,,,,,41.16418421460296,,,Yes,Ijara,,,59.32958826056998,,,2,,
TXN006837,CUST6836,Transfer,UK,UAE,,,,,,,,37.357847247661894,,,Yes,Murabaha,,,66.9388012783732,,,11,,
TXN006838,CUST6837,Transfer,UK,UAE,,,,,,,,37.94716904979714,,,Yes,Salam,,,61.46874945276624,,,9,,
TXN006839,CUST6838,Transfer,UK,UAE,,,,,,,,39.770765965688035,,,Yes,Ijara,,,57.26571910021798,,,16,,
TXN006840,CUST6839,Transfer,UK,UAE,,,,,,,,42.34452118367826,,,Yes,Other,,,54.89083213774657,,,24,,
TXN006841,CUST6840,Transfer,UK,UAE,,,,,,,,42.51752344124184,,,Yes,Other,,,65.97722368196277,,,2,,
TXN006842,CUST6841,Transfer,UK,UAE,,,,,,,,52.32509159103289,,,Yes,Ijara,,,66.29868730529107,,,11,,
TXN006843,CUST6842,Transfer,UK,UAE,,,,,,,,44.30980372026294,,,Yes,Ijara,,,60.434757555825875,,,24,,
TXN006844,CUST6843,Transfer,UK,UAE,,,,,,,,45.71076534598597,,,Yes,Ijara,,,69.10662430689986,,,17,,
TXN006845,CUST6844,Transfer,UK,UAE,,,,,,,,43.226211397799204,,,Yes,Other,,,62.67915472207164,,,6,,
TXN006846,CUST6845,Transfer,UK,UAE,,,,,,,,38.86168146429706,,,Yes,Ijara,,,69.1400244288574,,,6,,
TXN006847,CUST6846,Transfer,UK,UAE,,,,,,,,43.69013990626308,,,Yes,Murabaha,,,57.7131618414192,,,9,,
TXN006848,CUST6847,Transfer,UK,UAE,,,,,,,,37.95742321662993,,,Yes,Murabaha,,,57.10101927058546,,,21,,
TXN006849,CUST6848,Transfer,UK,UAE,,,,,,,,42.25859626182787,,,Yes,Salam,,,59.93175348159497,,,1,,
TXN006850,CUST6849,Transfer,UK,UAE,,,,,,,,44.74396823460733,,,Yes,Ijara,,,60.50217815469981,,,12,,
TXN006851,CUST6850,Transfer,UK,UAE,,,,,,,,41.03828277914371,,,Yes,Ijara,,,68.25543430156006,,,11,,
TXN006852,CUST6851,Transfer,UK,UAE,,,,,,,,43.37868970774017,,,Yes,Other,,,63.966715450227866,,,17,,
TXN006853,CUST6852,Transfer,UK,UAE,,,,,,,,40.9939306392103,,,Yes,Other,,,58.70378659036738,,,7,,
TXN006854,CUST6853,Transfer,UK,UAE,,,,,,,,39.483579549790264,,,Yes,Other,,,62.55579455811786,,,4,,
TXN006855,CUST6854,Transfer,UK,UAE,,,,,,,,44.26355843830956,,,Yes,Ijara,,,60.359741079257084,,,9,,
TXN006856,CUST6855,Transfer,UK,UAE,,,,,,,,45.93369254347116,,,Yes,Murabaha,,,58.48120942834993,,,19,,
TXN006857,CUST6856,Transfer,UK,UAE,,,,,,,,45.926157254209556,,,Yes,Salam,,,62.10129117551168,,,15,,
TXN006858,CUST6857,Transfer,UK,UAE,,,,,,,,42.07643644172917,,,Yes,Murabaha,,,61.54571944753965,,,6,,
TXN006859,CUST6858,Transfer,UK,UAE,,,,,,,,36.272592068509326,,,Yes,Other,,,58.67160691007879,,,4,,
TXN006860,CUST6859,Transfer,UK,UAE,,,,,,,,43.06495895233854,,,Yes,Salam,,,58.61817989268722,,,5,,
TXN006861,CUST6860,Transfer,UK,UAE,,,,,,,,46.60804390418582,,,Yes,Ijara,,,66.57298288294893,,,21,,
TXN006862,CUST6861,Transfer,UK,UAE,,,,,,,,38.85567704224501,,,Yes,Other,,,64.6170792771259,,,13,,
TXN006863,CUST6862,Transfer,UK,UAE,,,,,,,,48.14274789261851,,,Yes,Other,,,67.21834364803482,,,5,,
TXN006864,CUST6863,Transfer,UK,UAE,,,,,,,,36.623171483938556,,,Yes,Ijara,,,61.08124118589145,,,2,,
TXN006865,CUST6864,Transfer,UK,UAE,,,,,,,,43.99102086980702,,,Yes,Salam,,,57.06132139938361,,,11,,
TXN006866,CUST6865,Transfer,UK,UAE,,,,,,,,45.2892833646296,,,Yes,Murabaha,,,59.63048931477912,,,18,,
TXN006867,CUST6866,Transfer,UK,UAE,,,,,,,,47.204647017406366,,,Yes,Murabaha,,,67.63657002985002,,,15,,
TXN006868,CUST6867,Transfer,UK,UAE,,,,,,,,44.1770327724405,,,Yes,Ijara,,,54.4979780073502,,,17,,
