E,D_enc,D_dec,D,U,tau_v,tau_v_imputed
1,0.6088946401119866,0.3266987202863413,0.19892509971379835,4.424682185617801,4.069661994973413,0
0,0.26482653605254525,0.4149755207990205,0.10989652971980554,3.612393245435972,48.414251497351444,0
1,0.9174324303063754,0.9406392249138215,0.8629729301541925,2.1866775737318602,18.652948488869118,0
1,0.3364244487890779,0.5931500958287418,0.19955019403837318,4.613471601297649,8.163527298179481,0
0,0.6748434944497048,0.43662305118229194,0.2946522256171502,2.097281168847732,19.21673389256881,0
1,0.40477927627018323,0.48792625087107344,0.19750243470081696,3.2397371899069447,23.705216293214445,0
0,0.11175269906341977,0.8746479567854638,0.09774426990108091,2.853689398425357,52.08292470317931,0
1,0.3550613668330224,0.6120387543066109,0.21731131665888567,3.993692178140726,20.57890205524913,0
1,0.5776422262968883,0.8711178999232023,0.5031944830787085,3.1022988812538825,15.060513253543078,0
1,0.3078948854094819,0.651674250764402,0.2006471687634155,3.840004875990682,6.497478891862648,0
1,0.7551066612373083,0.9365006568595694,0.7071578842477756,4.12625503843921,23.931099527522804,0
0,0.1141520084028859,0.17435919444710574,0.019903452229646432,3.7437643886263547,18.876373072568505,0
1,0.6196628730812765,0.4073541485088842,0.2524222420265922,4.368227683081075,16.825977513201696,0
1,0.7397700236753316,0.5286846836473142,0.3911050809385589,2.6539910973235865,17.888830982300092,0
0,0.31754651125559713,0.26617930059137185,0.08452430827124503,5.505043145853541,37.270050250888964,0
1,0.6209051459122696,0.44079255936496486,0.2736903683895463,5.134774096979,17.63127520772038,0
0,0.6059716883610289,0.758114385210981,0.45939585397708155,5.807704352460994,89.32779813831394,0
1,0.4331449465878885,0.7713945633824585,0.33412565695448254,3.9925531734079214,26.040283846468633,0
1,0.6366244206160031,0.2772623162450606,0.17651196143816272,2.597183197683931,13.134911665492918,0
1,0.9092847248355362,0.371089516305619,0.337426028723307,2.069609261537736,18.327724676998763,0
1,0.9696250196268384,0.8237016756118332,0.7986817533817835,4.655989998114209,22.47633691503545,0
1,0.6851492649300877,0.36557523955098487,0.25047360665499796,1.8265257376876145,10.94362352457929,0
1,0.7714752355329821,0.4741253766723991,0.365775986640503,1.5377165043746972,7.987628654686922,0
0,0.3426582109703955,0.20347143980246,0.06972115954628147,4.490483541747059,54.31967492622917,1
1,0.7532239952935611,0.5263369497765666,0.39644962018133195,1.5870844410420655,41.73538250850689,0
0,0.4643088482041174,0.21001206279795173,0.09751045898668774,3.0013427607429617,42.83085347014425,0
1,0.6834522507327537,0.2455557815421696,0.1678256515754362,5.337631090540379,49.13838890321469,0
1,0.7599003775935322,0.5492903829262986,0.4174059693941902,5.037957195809213,17.468430774909123,0
0,0.29247910194748505,0.3443324644846106,0.1007100499838232,2.0640652510070088,73.61014049664253,0
1,0.16691995679866814,0.6122734497406217,0.10220065777967609,1.0571455261577458,23.875070755354514,1
1,0.18679873701584132,0.4593516254702883,0.08580630348402363,4.277775561944329,25.051026801340427,0
0,0.6873205540537181,0.346480398514398,0.23814309947566906,1.249217720172707,37.75330025846596,0
1,0.011680304082745544,0.5636963066814269,0.006584144272359655,2.4961505030082822,45.39356289167516,0
1,0.917855416019892,0.3724198361022435,0.3418275635996847,1.7486102464823008,10.388598544136567,0
1,0.7638704844976685,0.0459806497191438,0.035123261178479956,2.9371076484567973,14.726533620692571,0
0,0.40748817578925767,0.3848922750590175,0.15683905103917625,2.393107871268198,38.81569190958007,0
1,0.24484177503451932,0.5395334323220269,0.13210032326019175,4.266228386462105,8.72729135374858,0
0,0.6410989890764678,0.2556444292123266,0.16389338513105323,2.2236418635785022,46.33525661165372,0
1,0.32265530392469954,0.7444510141939236,0.24020106824179122,1.3209574101681079,15.910750354468785,0
0,0.2838990344817634,0.36798244270838565,0.10446986019115151,1.9448430318128176,68.4360900608988,0
0,0.19257449228232526,0.019783178448875057,0.003809735545522753,2.6752336566237886,44.0076206081509,0
0,0.47164725219675635,0.18276249490908777,0.08619942852849492,3.9997625630617106,64.83507272985858,0
0,0.7906170862590721,0.3535012560080446,0.27948413301400254,1.8901945418163097,75.32248753231728,1
1,0.9739783362134355,0.7098693456860532,0.6913973642402222,5.299532226454172,10.10178820520494,0
1,0.7080979103356375,0.4328084276411489,0.3064707431883505,3.5215243973388684,10.10486598663578,0
1,0.4306675695813812,0.7271031133477198,0.31313973066051803,4.428760204641076,19.20099427566901,0
0,0.8282900010025822,0.06084362483128286,0.050396166072504016,3.0720693121244094,45.5246556883259,0
0,0.6888816559711753,0.20839616019436552,0.14356029193272885,2.5783398618808704,33.40269464149565,0
0,0.31580423806417013,0.364621054651796,0.11514887434646458,1.7279881914176567,38.50722513764841,0
0,0.7448388959092858,0.3660594149694899,0.2726552904830739,2.6116102916429433,77.3770381035036,0
1,0.5550410667233331,0.9282316759609668,0.5152066995917622,3.17714470998071,11.689074992948925,0
1,0.7717980717674312,0.7695270694406913,0.5939195083671677,3.4275072017146133,11.846463811392194,0
1,0.4660668358890765,0.24337867927333304,0.11343073097178469,1.034979709046865,33.759501785326876,0
1,0.8437105091632189,0.5418389236404754,0.45715519414915595,1.975401995605899,14.55658509463752,1
0,0.09023668966333635,0.845250661685514,0.07627262164624543,3.8822400986011107,79.5028975812012,1
1,0.7274390482340138,0.5558846746548731,0.40437221865881534,5.134911019389907,7.4189675498838055,0
1,0.7060012003582102,0.2044171491406621,0.14431875266711072,5.961349643361645,25.85973874178541,0
1,0.5034065536647373,0.8181422811029089,0.4118581861374221,2.2311762134185384,20.399963548854416,0
1,0.36166141034946153,0.838249695428253,0.3031625670735886,2.1389701332690265,29.625075944224555,0
1,0.7637610203171413,0.26286243867786063,0.20076408436765483,1.1485860667821663,24.686721527402163,0
1,0.05523494428857771,0.09708719105763525,0.005362605589202983,3.9776965546330474,35.53440320724059,0
1,0.6891678512391303,0.3432932485362158,0.23658667043860454,5.719895606431816,22.262486089386876,0
1,0.8247955583959103,0.3935865999449646,0.32462847947875484,2.7739680361969112,7.688545432980806,0
0,0.2649466123722202,0.31783974891849365,0.08421056475319194,4.452070858385609,56.55048888162315,1
1,0.8009333134454053,0.2794882143899236,0.2238514216202613,3.9229399558421103,5.309732861949658,0
1,0.45821174313972146,0.6027046822532929,0.27616636305375325,5.410524813338367,36.70506297813,0
1,0.8245650912127779,0.39857507803504605,0.3286510955751078,2.52144914238183,30.488090539745322,0
1,0.3996801610474457,0.5323471877930924,0.212768609750298,2.1921859340074654,10.60303142817686,0
1,0.3969240911802861,0.17842637772512188,0.07082172782113444,3.295618085317737,12.856253859732767,0
1,0.5996614341687793,0.43623111349932175,0.2615909751500468,4.562879321746657,21.092990410254533,0
1,0.7679407045199396,0.39999807622419487,0.30717480446222867,3.9798030497055894,10.214664023024294,0
0,0.03561790824082481,0.6018244917047836,0.021435729522622012,1.52853814510051,54.81509886168053,0
1,0.3218697548693414,0.38083274526129357,0.12257854236347089,2.494788821089604,15.828449406469185,0
0,0.41644533835128045,0.288562240532385,0.12017039989391264,3.681693181936714,19.97350087611574,0
1,0.8434559811824079,0.7747474196691201,0.6534653450255564,3.2015057407339427,26.702815253071044,0
1,0.28643357530019997,0.36306649824387155,0.1039944351637159,5.922557766454933,8.909149329963768,0
0,0.21281114884757152,0.21590677129931055,0.04594736804417616,3.3737087085359967,14.429234884838625,1
1,0.3376700754924937,0.5611076295276083,0.1894692556220017,4.523961713064708,11.538918587498355,0
0,0.650575396561384,0.46402351575167183,0.3018822827739515,5.468680033362084,29.730951411097017,0
1,0.4518413715444419,0.4163108512331159,0.18810646601000522,1.4014016349797251,12.130948958867666,0
1,0.5064831172568969,0.29516082187167497,0.1494939731536736,5.242106773343492,8.050852665127298,1
1,0.3220786458588286,0.23195153839608768,0.074706637391484,4.0930078867771185,24.90988780216171,0
1,0.6619922145529609,0.683189902282311,0.452266396372088,3.1469075996027316,17.405818494005693,0
1,0.23605244792100874,0.6514755531722436,0.1537823990870014,4.472183596543845,12.51785660688313,0
1,0.44944977104924155,0.8807572526049903,0.39585614553327186,4.253175360409272,11.01427549259773,0
0,0.36373355428614573,0.6456279520540732,0.23483654974711332,2.0891643934195834,33.216537404593005,0
1,0.6521575303842132,0.12235790368995596,0.07979662829343108,5.008374019079412,3.0904570922569947,1
0,0.19123235532820965,0.3243633057862863,0.06202875894755582,3.662464047059165,41.76205365526758,0
0,0.22348542645958458,0.03987716915105195,0.008911966153723836,3.8699053197213447,37.76453762378098,0
0,0.3202410483903626,0.0932809238921645,0.02987238086204838,4.185520366444861,23.42834544910323,0
1,0.7002813431389254,0.5390254627249297,0.3774694750230945,1.4509847850406112,12.855386150228735,0
1,0.843818132281868,0.31618386137709137,0.2668016753648863,4.815362595319311,23.590911405416122,0
1,0.5512982630814426,0.6690299496248443,0.3688350491776417,4.868248872897402,15.761767046854649,0
1,0.7495852737477722,0.6946960539328993,0.5207339317587895,3.0513949420709205,7.877795106402527,0
0,0.4188057164702132,0.34899584066533956,0.1461614530949719,4.945130607815644,25.41006978144675,0
1,0.6395611472455072,0.6478478416250312,0.4143383088302306,4.909646278938579,29.304138501117144,0
1,0.5288968360662907,0.5549700474480177,0.2935219022068158,3.4985092984814177,12.689019451877533,0
0,0.3229416104023742,0.4427504146215538,0.14298253190420346,2.9679772774671456,51.78599024052086,0
1,0.599089106012921,0.42297070817294746,0.2533971434289832,3.063774255181931,17.814245563857185,0
1,0.701315793137992,0.40748662399001484,0.28577680489667995,5.275349651269975,21.98668194304516,0
0,0.5942808569171103,0.22763782108827915,0.13528079938308638,2.401552715175666,32.5780165510715,0
1,0.48946045017331136,0.4317544449958795,0.21132672501201138,4.864141182645925,13.400290772741005,1
1,0.3160822862598871,0.7761457260489746,0.2453259155603999,4.1992170006141585,13.961108555740699,0
1,0.3325188088973459,0.7448011132487803,0.24766037904290167,4.5317444536742215,5.436668596067428,0
1,0.43882651693212266,0.6951379547604893,0.305044967474865,3.0002748294369095,13.579249708240017,0
0,0.5165225558271953,0.17288764588476338,0.08930036872334507,3.3908472881792453,38.39435419609943,0
1,0.7441813499955264,0.1619049305946235,0.12048662982083892,3.6550283353087507,19.421541201990028,0
1,0.5573193680226229,0.31512420763665444,0.17562482424869005,1.8370517591856204,35.17376354848838,0
1,0.6918109611969078,0.8925759154947605,0.6174938020396401,5.446262000412087,42.8348488228276,0
1,0.8312074994397002,0.4013517388855139,0.3336065752748035,5.006788562580915,6.472702225423206,0
1,0.5085958043395594,0.40203913676337255,0.2044754181381496,3.8401019121666655,7.931033267741643,1
0,0.46218096365715805,0.6363097163755913,0.2940902378988837,1.5987541360360948,36.59897359062227,0
1,0.4655991866340394,0.6562159967844121,0.30553363435906766,4.65145133991458,10.652112827833378,0
0,0.05853915960047564,0.7791469457494392,0.045610607409449555,3.0280324979076165,55.176546156618016,0
1,0.6862882405141962,0.5792389031945491,0.3975248477107599,1.8952377457386644,14.770047936527654,0
0,0.30161475928009857,0.2999587859807125,0.0904719970275232,2.3235760884470342,18.178186490261222,0
1,0.40977023378765576,0.6134583866700174,0.25137698652477114,2.607107374823241,18.621520099544224,0
0,0.8111881708009158,0.5727787441511717,0.4646313417416347,3.8465690420570624,40.49551950365016,0
1,0.8979040093271963,0.8438350496767466,0.7576828743155646,4.7847442439603265,8.671332173108496,0
1,0.23409652421992125,0.6313419299012082,0.14779495138417,4.761742616491928,17.206680905916414,0
1,0.341156274402724,0.44311722270222914,0.15117222082077464,4.804652760985131,22.784615668587318,0
1,0.25774795900024144,0.45827013875596184,0.11811819293510661,5.094169327130256,17.776815587930297,1
0,0.3720141849434003,0.005530601487247749,0.0020574622045252287,5.334669174261362,33.842039563980016,0
1,0.3271155592323994,0.808814667877755,0.2645758623981992,4.670940109345287,21.798095316746835,0
0,0.23438727369010257,0.8509549607061814,0.1994530132729902,3.0457016588468684,66.00716615322034,0
1,0.44067223979626857,0.34602702666036395,0.1524845048684657,5.426854491237252,13.943729988892473,0
1,0.5876677647056102,0.6961649782598782,0.4091137166403124,5.596163481513852,9.293417766350316,0
1,0.2419454802582048,0.8635286015913157,0.2089268422287069,2.415096608869246,11.519861391680395,0
0,0.4347686316740367,0.4197869370826145,0.18251019223004322,2.807990111537649,27.866338194632753,0
1,0.6524566466335914,0.6002091756878971,0.39161046604803745,3.3200343206705076,3.286756933692474,1
0,0.2635040516636053,0.025019357798647,0.006592702149964906,3.7682837114902825,48.14996076596694,0
1,0.270094183177562,0.7195976158511366,0.19435913026983379,2.5631767709738704,19.875821321465402,0
0,0.5705167914039545,0.08393830391773166,0.047888211827034254,4.632939531085835,32.42885660499353,0
0,0.5414886448917712,0.3822541466006572,0.20698627984705031,2.1699597136590616,59.19116804035192,0
1,0.45688749533760187,0.5252330062136965,0.2399723926776149,4.3007720939153415,8.712698020592553,0
1,0.9375077191387037,0.5322997235559507,0.4990350997291018,2.7279097625588786,9.302744255668637,0
1,0.399955636227198,0.8042399622793043,0.32166030579275684,5.668044814957907,20.5515146998523,0
0,0.4042729654147886,0.7596899530514418,0.3071221101159279,1.3447639212292102,55.75885521552743,0
0,0.2219755477924452,0.34775481244915657,0.07719306499086057,5.285053347611308,37.28512656892252,0
1,0.3819386677646623,0.21325260801640947,0.08144941700312718,5.473526497401758,11.701414312190831,0
1,0.46425051112016164,0.6986655855904125,0.324355855212416,4.878993887005429,10.03697055531393,0
1,0.3337301364671544,0.6193866436996178,0.2067079891278062,1.0093742393662644,16.240194316571717,0
1,0.14696473494917373,0.43118062427463466,0.06336834616174095,1.012196402026337,18.10663428861016,0
1,0.6289831654575013,0.22305131719782237,0.14029552355055153,5.974613653267493,14.354973562667256,0
1,0.41734902177780775,0.38471023883365346,0.16055844184513207,3.676736492087058,13.772013054333398,0
0,0.4618795952811172,0.18673113961246757,0.08624730319058832,2.331500588622724,35.33446692772981,0
1,0.4241585569042224,0.5072951779038575,0.21517359058417096,3.5189430632523404,21.983994904933027,0
0,0.2930297031319176,0.4149510431003707,0.12159298097398118,4.200261546018182,45.4080889088885,0
1,0.7689100493686627,0.37579098424183044,0.2889494642456842,3.633187549686001,9.830186181761192,0
1,0.2483395821811966,0.8038588074751585,0.1996299603810558,4.743657388551695,25.1298870981281,0
1,0.6513009265614199,0.15365983717923065,0.10007879433010984,4.125550322342353,19.421862156341255,0
0,0.0352685414933491,0.18915187383133272,0.006671110710765092,1.6575696337781312,128.79925268474906,0
1,0.20355367398950502,0.8444984819815166,0.17190076868589751,3.7491823108883513,5.612162968477554,1
1,0.7201350723987534,0.4167935975760606,0.3001476875657733,4.420759684929199,11.869113313431331,0
1,0.5093366176305046,0.3909468684842224,0.19912355566699155,5.04764978404511,12.68976162180967,0
0,0.25424962726941386,0.35840099535103404,0.09112331948098733,3.276178691439821,57.366403129573904,0
1,0.5704771977683312,0.5783555629427823,0.3299386608613242,4.590498926334642,33.1050617917403,0
0,0.8343067224928379,0.584438819081415,0.48760123564540003,3.5299556690543,52.485684264587036,1
0,0.12748270386212615,0.7316364502695765,0.09327099292445361,1.5520772914126097,135.0262569793668,0
1,0.3897763077143314,0.6747130719667158,0.2629871699577805,1.7066904646682897,6.607636512157897,0
1,0.261203750094142,0.38372549920868426,0.10023053940005504,1.9806500982139195,30.314513861480535,0
0,0.3197385697517142,0.2631035686222129,0.08412435872783836,4.361367738373301,78.4337439888726,0
1,0.26734014467773615,0.2702710899660181,0.07225431229372473,1.0430247778359156,18.990948225490136,0
1,0.42927432456720505,0.5113166897248039,0.21949512662155435,1.0813759133273617,18.801911482386416,0
1,0.5007210343053725,0.618640578116192,0.3097663501376133,2.4719035961151055,12.861476554666098,0
0,0.8791900583336847,0.7339083762004942,0.6452449480832924,2.8241814520530313,66.32560526062788,1
1,0.9323666788825328,0.502546865156181,0.46855795164849645,2.6421405172737638,11.044616034185337,0
1,0.3562176621277141,0.24763174580755076,0.0882108015601701,1.6769840585247882,18.105750255851664,0
1,0.5086964614589882,0.53478864163309,0.2720450896272118,4.958874603525958,12.119559655792223,0
1,0.32711121515394903,0.8193562099127051,0.2680206054684791,3.3500876125531516,13.35377040561723,0
0,0.45215325826340436,0.1966448324319109,0.08891360170474967,5.222707498298487,97.81183581225025,0
1,0.45259463357686325,0.8184411095646719,0.37042205408766404,1.4440504339287261,18.425586523984677,0
0,0.37759352487994013,0.5574966517829207,0.2105071258554776,4.092368491503715,38.14881963261166,0
1,0.5108596089344376,0.41509882932680836,0.21205722561903617,5.783741842270942,12.83997948939847,0
1,0.5114173417348135,0.8592741721185065,0.4394477129262292,3.783309536811231,11.32848088199747,0
0,0.3958443755288984,0.30334941155017753,0.12007915838213883,5.751699235900431,25.99039345890749,0
0,0.30797149468154295,0.4067995972630557,0.12528268000495296,1.217617910335313,44.8371112966272,0
1,0.2054821085468131,0.4496937437376398,0.09240401866352045,2.6084395442966737,8.215745642365704,0
1,0.21542370113593445,0.5092044308637743,0.10969470313149132,4.917946354827597,7.891812085017435,0
0,0.17070696308246863,0.2971024089058384,0.05071744994880145,2.285350240236241,27.243974174888788,0
1,0.7716046143560276,0.8439235155485223,0.6511752787608006,1.8608555388481083,10.046664636234475,0
1,0.8829903585284696,0.3041106945140909,0.26852681118133903,3.3489925377284866,31.379857513316644,0
1,0.6512475798871464,0.818829548920505,0.5332607620745626,5.547341979647453,24.01990984446488,0
0,0.11825930583785578,0.6398731805501227,0.07567095815611846,5.812938142574525,28.535214021606496,0
1,0.9057260947827066,0.324047165870111,0.2934979740689396,5.218427821009765,23.06980686183899,0
1,0.4264632674944544,0.4903073860740353,0.20909808994179804,4.685109561627666,7.612889813842763,0
0,0.2711095734041442,0.3605021412426333,0.09773558172357086,2.8396141501840946,62.65384090738307,0
0,0.47937748159612775,0.5383182043853264,0.25805762511558733,5.126551897470502,50.61461036388528,1
1,0.4876266840651076,0.6847516772276634,0.33390318977454636,2.2859859046229314,13.528359063316238,0
1,0.5437507439509806,0.42456088475437953,0.2308552969376804,5.883808689082361,14.684587784671104,1
1,0.6974260534539265,0.7920606569988338,0.5524037381068208,1.5983678384375557,10.146312546144662,1
0,0.14444974737398128,0.2808456734859883,0.040568086586126643,4.74405900942114,73.97694464284888,0
1,0.6146719091427856,0.7859313120182084,0.48308990001332647,4.905452217912898,13.085861492056512,0
1,0.6027594301717131,0.5869173842175792,0.35376998806886045,2.9209500496015384,16.842799281776664,0
1,0.36078131980065276,0.2920029557958352,0.10534921177771309,2.626843864850924,7.288519008197389,0
1,0.3315561644802154,0.740466272795153,0.2455061573349218,3.6009771681675864,16.77706207337784,1
0,0.6933357588801057,0.2861774265739538,0.19841704322800796,3.401850078220578,41.98121715840166,0
1,0.46859136414358854,0.5942388280461214,0.27845518306121936,1.88835880993973,17.476331134682308,0
1,0.7516114916171402,0.4092389382348324,0.3075886887944971,1.1161127757852127,3.6521411482835546,0
1,0.34645809873416405,0.8834155356989576,0.3060664668904839,4.6066981219312995,17.141720761107777,0
1,0.23583466115639068,0.4916290666030789,0.11594317433696974,3.043408254498051,17.995142422659917,0
0,0.17760269229549489,0.6329192989125557,0.11240817149264698,2.6758062466434422,21.195566517067334,0
1,0.6037238640971894,0.7514408246879617,0.4536627583209949,1.4682140227351095,4.63152399429519,0
0,0.11664231310782079,0.41475170897812114,0.04837759870062977,2.962675034487104,73.99182296708301,0
1,0.6674061877835599,0.5154415651785121,0.34400889004098206,1.1582509035743696,19.349563253166714,0
1,0.20366016146110202,0.9058835062731716,0.18449238115254335,5.6705570952149555,15.457629505570726,0
1,0.544210098720818,0.7313834636505187,0.3980262669560226,5.833471220514686,13.836563590920832,0
0,0.48986600708059347,0.5655757974393671,0.2770563575930453,3.4539227205597145,41.08369343156798,0
1,0.7981825695631317,0.4333486298775124,0.34589132291229535,1.8185153075942924,17.184629790830275,0
1,0.576590451206734,0.35373022043961366,0.20395746740873433,3.1001486959157596,26.19885999428253,0
1,0.15551094837591012,0.5354883000056242,0.0832742933780785,5.259673851459144,23.24751082521171,0
1,0.9569126629644814,0.633374370599159,0.6060839556234936,3.4648103447290524,15.008166955378476,0
1,0.2319337730754032,0.3540842836917417,0.08212410390332711,5.413211921241256,11.642648326989562,0
1,0.6861991370538191,0.7350616782078677,0.5043986892675709,1.4080471575119344,10.125118929308451,0
1,0.35710225195139816,0.5225137842894801,0.18659084904542045,4.938779618103,8.164277367522866,0
1,0.3269104534135279,0.2700134390389885,0.08827021578398171,2.682337079383635,9.518778945405359,0
0,0.11980380446041147,0.6181645474389821,0.07405846456573856,3.6200444730939094,30.317260089997895,0
1,0.3929073365357119,0.4022402933206813,0.1580431622959724,3.838323532069915,13.515509948078588,0
1,0.7909343171023446,0.6670984953719894,0.527631092877046,3.156521655599871,7.185099004517788,0
0,0.14090043309406214,0.1664591194583948,0.023454162024144055,3.112414634143922,54.26733748111654,0
1,0.32189541067646615,0.19598657889872056,0.06308718030167929,3.8366933342272906,16.39274666949455,0
0,0.4015467226910172,0.6960592148344757,0.2795002965156664,5.2141768790495,72.14659642630565,0
1,0.8912492695083221,0.3788131023135559,0.33761690071713796,2.7224461132119826,9.0852439533069,0
1,0.9744374795166356,0.6839715152269189,0.666487479358893,2.190156797969731,4.352323477524182,0
0,0.5290519174308459,0.6210265240083711,0.328555273302042,5.37377391169543,75.49441602451677,0
1,0.7446946487479593,0.7285088115817885,0.5425166135506932,5.948059671459324,13.109417609301207,0
1,0.3128723339686568,0.5398141248946567,0.16889290516503927,4.815937880380007,10.738660301965332,0
1,0.5059930436217186,0.6242921207741622,0.31588747029957587,3.9055740723696672,9.806840890952461,0
1,0.3697598054694097,0.46356918067157704,0.17140925006673596,3.9136547834048985,17.878264404560845,0
1,0.593258270497548,0.42019268197464466,0.2492827837840039,3.0010331383743156,19.329337808142306,0
1,0.7370629698419615,0.46479041192517195,0.3425798013676359,1.390879665223497,14.151341898137499,0
1,0.14968313198265235,0.6145236356331569,0.09198382245893719,4.108647935186333,33.223758176112156,0
1,0.5283400691778916,0.3717509141324829,0.19641090368970043,4.6164416790760185,15.972524115016892,0
1,0.3996069299119042,0.49897587618007655,0.19939421798042284,3.372627974012734,21.898037579880576,0
1,0.6332849039729217,0.2716641619565171,0.17204081271751717,5.91322376168329,26.55489916583575,0
1,0.6813510959767244,0.3995866693936556,0.2722588151290563,5.643018191114162,15.069058362974047,0
1,0.7028261017139179,0.9370464636513792,0.6585807131729113,1.7894721096830248,25.264148396057724,0
1,0.7726456119210312,0.5134780193645028,0.3967365384798853,4.68902268907171,28.075711261416316,0
1,0.7525153277030081,0.7557886159653492,0.5687425180173676,2.08119149651436,33.73223736747868,0
0,0.058996153975193755,0.6915008546379935,0.04079589089420114,4.72170129506327,34.18030996645897,0
1,0.3908079075248444,0.45480172119560075,0.1777401089991504,4.736835351331507,17.63489304587405,0
1,0.3067634287201329,0.8532771702101052,0.2617542303822643,2.7960734300727292,36.44169447543297,0
1,0.6032017622331627,0.650968457870289,0.39266532094556267,3.0341022672502533,6.922994215325605,1
1,0.410290579622382,0.7122385161217257,0.29222475360896816,1.3377671586633495,19.718011737412347,0
1,0.4269126099708318,0.7528519426028412,0.3214019877381898,2.6072006649228583,16.72218629041597,0
0,0.2809677287950903,0.4019644167544632,0.11293902923194467,4.742903815554412,73.93626294725621,0
1,0.44659567516344917,0.5482501036996705,0.2448461252201854,3.214431851018133,11.669696182080585,0
1,0.7422922322590891,0.5588208700030797,0.4148083910275523,1.6864691843819937,18.84265652651611,0
1,0.5169300913869184,0.7724708003043247,0.3993134013950405,3.1895792850254,3.722881990381394,0
1,0.8708205408799516,0.4959721390020051,0.43190272634711263,5.327583031622339,11.1917696398702,0
0,0.8048636354134415,0.6754989463942401,0.5436845377128176,5.746815251444928,32.735603587595605,0
0,0.3156536222573811,0.6083095691594336,0.19201511895900208,4.035680975105045,92.7131691374175,0
0,0.4790282453258997,0.5759670805881587,0.27590449997962674,2.2188448738451685,56.76981556625583,1
1,0.7762070838039622,0.6925793330383736,0.5375849844006091,2.5164993744327866,17.493001407620497,0
0,0.9027256456708439,0.3991654746331395,0.36033691081770974,3.8317668919065175,28.831118632329762,0
1,0.7657846531625672,0.8435591191335933,0.6459846274678394,3.736259570237964,11.384352502054442,0
1,0.6939274462573918,0.7208646547767354,0.5002277689864364,4.186998796699679,9.260870367610115,0
1,0.5787337683760279,0.5521729924928491,0.3195611567408547,4.93347849430875,11.917154688836057,0
1,0.5103640041974724,0.28197829561920734,0.14391157204899724,3.5008114312553937,17.882314406705017,0
1,0.6332011809428728,0.4133705800788312,0.2617467394729563,1.334941571444125,15.517407902388397,0
1,0.6573212878814191,0.8429205134189258,0.5540695974621953,5.848746133707962,20.341927716029932,0
1,0.7359122063121699,0.7154757251442233,0.526527319453685,5.372886639216412,13.019389910290169,0
1,0.7569144817322334,0.7871198316703715,0.595782399449942,2.804159405591259,23.62199554272815,0
1,0.523207295196748,0.43185677399270234,0.2259506146331151,3.052485313104942,39.4839906070842,0
1,0.6740158160968144,0.4550853961850475,0.3067347547034069,1.9211768927101538,19.059611605452904,0
1,0.1312385195200758,0.526254083197062,0.06906480677017722,5.01253764628004,9.319104962825165,0
1,0.3971634759858175,0.5575073555101531,0.22142155920207332,4.762345591669097,10.76917850335128,0
0,0.33543224068329613,0.38187153444009453,0.1280920244504094,4.468607860465861,50.61937365879047,0
1,0.55442696209652,0.41360079878666045,0.22931143439198218,3.142987667778185,4.612856480940744,0
1,0.06429479884437699,0.6665115478590898,0.04285322589705452,2.822734243802215,7.330707597305867,0
1,0.7871822894957285,0.5505699558575723,0.43339891837952593,5.898363174713406,9.735034435056326,0
0,0.5641258346320965,0.3310080549558239,0.18673019527190104,1.8931430947312113,97.92794788153736,1
1,0.7464113308790192,0.6387449913053125,0.47676649905250584,5.851680956897472,9.805634714265658,0
1,0.6269172345478989,0.6991335394865091,0.4382988651545666,1.5642017165867774,8.30868233476819,0
1,0.602513034769238,0.17576120424316968,0.10589841656324804,3.747542737311987,6.357231286792912,0
1,0.26313296660353563,0.34559368148698144,0.09093709064910682,5.080966345351767,19.139463410215086,0
0,0.3364123953421364,0.7131353569483431,0.23990757363416154,4.477207276051642,39.791201422582844,0
1,0.37391779415779514,0.7504445106355424,0.28060455605466805,1.838631454807821,28.894136296427575,0
0,0.6747423991630714,0.42253669723388804,0.28510342482603396,2.8271538344995673,100.66802150650426,0
1,0.7213404387038227,0.559850640825052,0.40384290686135926,3.595742932927939,14.426108709591599,0
0,0.46121517800044115,0.16306383468822017,0.07520751554116198,1.5476236464103623,39.512129617039335,0
1,0.6739276236229875,0.5051861429530925,0.3404588968076405,4.918086279822436,14.627467188926897,0
1,0.6056133792806484,0.6456221860447855,0.39099743382914204,1.9114267449530837,7.1780257643589165,0
1,0.705201087815005,0.25939372425089685,0.1829247365141179,2.523558016513502,16.72819452852057,0
1,0.8330991685889435,0.22311719380699482,0.18587874865850557,2.6716293112206375,16.98983011123603,0
1,0.8494521554572422,0.4733796685164956,0.402113379770972,4.929632669167695,15.061803959690549,0
1,0.7553419511097997,0.8108340840258486,0.6124569990544118,4.783761305641905,43.306436829723204,0
1,0.5927310726921521,0.6033923990171862,0.3576494239237478,5.137185818939803,31.987329515560617,0
0,0.6486668556742421,0.3768567108942605,0.24445445769551685,4.039289564249454,16.292866432090435,0
1,0.563616036133857,0.14774375799593348,0.08327075124518787,5.174198380717812,14.301834872985989,0
1,0.3674940432740611,0.5807883083036592,0.21343624370481368,3.7524280163916903,13.275036475488292,0
1,0.4356789033740921,0.3276461297014103,0.142748506483076,2.7529992476393734,20.033966435713552,0
1,0.28785270675997077,0.3441690921877189,0.09907000476935679,1.9435589903557169,14.873188832288292,0
1,0.6714799259225709,0.8015926241429654,0.5382533558795977,2.1946135639616196,39.6042713982509,0
1,0.42773011591589366,0.7048408155896076,0.3014816437543959,4.967910059159842,19.266221471897445,0
